order_id,brand_name,product_name,sales_ammount,sales_date,manufacturingcost
1325,Apple,iphone13,76400.24,2019-11-29,376.00
2055,Apple,Macbook512,58538.33,2019-11-29,737.00
5698,Samsung,galaxy11,23854.51,2019-11-29,587.00
6254,Samsung,galaxy10,12418.34,2019-11-29,431.00
6428,Nokia,Nk400,24306.81,2019-11-29,836.00
6516,Samsung,galaxy13,24018.39,2019-11-29,867.00
7140,Nokia,Nk400,68935.46,2019-11-29,836.00
8819,Nokia,Nk400,53038.77,2019-11-29,836.00
9952,Nokia,Nk500,14810.60,2019-11-29,779.00
10242,Nokia,Nk400,23144.92,2019-11-29,836.00
11729,Samsung,galaxy10,89157.51,2019-11-29,431.00
13340,Samsung,galaxy10,86563.45,2019-11-29,431.00
13452,Samsung,galaxy12,75243.04,2019-11-29,549.00
14202,Apple,IpadMax,76429.07,2019-11-29,626.00
14588,Samsung,watch320,30309.32,2019-11-29,549.00
14701,Samsung,galaxy11,3630.65,2019-11-29,587.00
15938,Nokia,Nk400,98915.06,2019-11-29,836.00
17492,Samsung,watch320,62578.94,2019-11-29,549.00
17941,Nokia,Nk500,32354.91,2019-11-29,779.00
20098,Nokia,Nk400,73327.46,2019-11-29,836.00
20213,Apple,IpadMax,27243.50,2019-11-29,626.00
22442,Apple,Macbook512,70537.73,2019-11-29,737.00
22558,Nokia,Nk500,66576.93,2019-11-29,779.00
24308,Samsung,galaxy12,97433.20,2019-11-29,549.00
24553,Nokia,Nk400,7966.60,2019-11-29,836.00
26002,Apple,IpadMini,64249.93,2019-11-29,565.00
27119,Apple,iphone12,73023.86,2019-11-29,283.00
27314,Nokia,Nk400,16734.90,2019-11-29,836.00
27542,Samsung,galaxy10,90123.95,2019-11-29,431.00
28020,Apple,Macbook512,59332.13,2019-11-29,737.00
28915,Samsung,galaxy10,56559.16,2019-11-29,431.00
30935,Samsung,galaxy11,43200.70,2019-11-29,587.00
31050,Samsung,watch320,13895.59,2019-11-29,549.00
31467,Nokia,Nk400,39438.31,2019-11-29,836.00
31638,Nokia,Nk400,17363.04,2019-11-29,836.00
31660,Nokia,Nk500,88302.62,2019-11-29,779.00
32537,Apple,iphoneSE,98490.76,2019-11-29,823.00
32810,Samsung,galaxy10,6811.00,2019-11-29,431.00
35795,Apple,Macbook512,8440.92,2019-11-29,737.00
39098,Samsung,watch320,70077.80,2019-11-29,549.00
39633,Samsung,galaxy13,81404.73,2019-11-29,867.00
39955,Samsung,galaxy13,51231.74,2019-11-29,867.00
40408,Apple,iphone12,65613.46,2019-11-29,283.00
40556,Apple,Macbook512,25754.53,2019-11-29,737.00
41621,Nokia,Nk400,31437.55,2019-11-29,836.00
42247,Nokia,Nk400,92577.37,2019-11-29,836.00
42249,Apple,iphone13,41621.34,2019-11-29,376.00
42424,Samsung,galaxy12,22340.85,2019-11-29,549.00
42558,Samsung,galaxy11,73670.43,2019-11-29,587.00
43450,Apple,iphone12,49833.61,2019-11-29,283.00
44963,Samsung,galaxy11,75280.22,2019-11-29,587.00
45646,Nokia,Nk500,67523.10,2019-11-29,779.00
46221,Apple,IpadMax,96760.89,2019-11-29,626.00
46757,Apple,IpadMax,65193.64,2019-11-29,626.00
48402,Samsung,galaxy10,84149.21,2019-11-29,431.00
444,Samsung,galaxy10,24813.69,2019-11-30,431.00
6277,Nokia,Nk400,60731.09,2019-11-30,836.00
7632,Nokia,Nk500,12071.65,2019-11-30,779.00
7866,Samsung,galaxy10,70068.54,2019-11-30,431.00
10069,Nokia,Nk500,65488.21,2019-11-30,779.00
12454,Apple,laptop256,72267.56,2019-11-30,164.00
15538,Samsung,galaxy11,35329.33,2019-11-30,587.00
15858,Nokia,Nk400,56017.38,2019-11-30,836.00
16711,Apple,iphoneSE,15799.24,2019-11-30,823.00
16891,Samsung,watch320,28613.35,2019-11-30,549.00
17668,Nokia,Nk400,20729.49,2019-11-30,836.00
17712,Samsung,watch320,18589.50,2019-11-30,549.00
18757,Apple,IpadMax,67194.69,2019-11-30,626.00
19432,Nokia,Nk500,81659.06,2019-11-30,779.00
19921,Apple,Macbook512,37804.45,2019-11-30,737.00
20676,Apple,iphoneSE,61845.62,2019-11-30,823.00
22942,Samsung,galaxy13,3262.52,2019-11-30,867.00
24172,Nokia,Nk400,98897.82,2019-11-30,836.00
24325,Apple,iphone12,62699.08,2019-11-30,283.00
24778,Nokia,Nk400,62437.19,2019-11-30,836.00
25274,Nokia,Nk400,56970.84,2019-11-30,836.00
25406,Apple,laptop256,16742.34,2019-11-30,164.00
27814,Nokia,Nk400,89123.14,2019-11-30,836.00
27925,Nokia,Nk400,85772.59,2019-11-30,836.00
29201,Apple,IpadMax,23401.31,2019-11-30,626.00
31332,Nokia,Nk400,50700.23,2019-11-30,836.00
32034,Apple,iphoneSE,6544.42,2019-11-30,823.00
32271,Apple,Macbook512,66790.06,2019-11-30,737.00
33819,Apple,iphone13,38930.35,2019-11-30,376.00
34266,Nokia,Nk500,11894.07,2019-11-30,779.00
36675,Apple,iphoneSE,43497.80,2019-11-30,823.00
38744,Samsung,watch320,39300.11,2019-11-30,549.00
39044,Nokia,Nk500,4979.10,2019-11-30,779.00
41050,Samsung,galaxy13,88433.01,2019-11-30,867.00
43885,Samsung,galaxy12,68992.04,2019-11-30,549.00
46594,Nokia,Nk500,15135.66,2019-11-30,779.00
48080,Samsung,watch320,29708.62,2019-11-30,549.00
49040,Apple,IpadMax,69510.90,2019-11-30,626.00
49109,Samsung,galaxy12,46266.20,2019-11-30,549.00
49845,Apple,iphoneSE,88021.03,2019-11-30,823.00
401,Samsung,watch320,24610.92,2019-12-01,549.00
3043,Samsung,watch320,73308.00,2019-12-01,549.00
3046,Samsung,watch320,56635.08,2019-12-01,549.00
3638,Apple,IpadMini,73029.94,2019-12-01,565.00
3865,Samsung,galaxy11,23182.04,2019-12-01,587.00
4245,Nokia,Nk400,59637.80,2019-12-01,836.00
6941,Samsung,galaxy11,76228.55,2019-12-01,587.00
7096,Apple,IpadMini,4568.54,2019-12-01,565.00
8023,Apple,IpadMini,52095.39,2019-12-01,565.00
8189,Apple,IpadMini,63973.14,2019-12-01,565.00
8873,Apple,Macbook512,16866.49,2019-12-01,737.00
9064,Samsung,galaxy11,92849.33,2019-12-01,587.00
10975,Samsung,galaxy11,92723.54,2019-12-01,587.00
12427,Nokia,Nk500,81477.92,2019-12-01,779.00
12683,Samsung,galaxy12,95679.73,2019-12-01,549.00
14391,Apple,iphone12,8166.09,2019-12-01,283.00
14777,Samsung,galaxy13,2859.18,2019-12-01,867.00
16010,Nokia,Nk400,69292.59,2019-12-01,836.00
16234,Samsung,watch320,43323.72,2019-12-01,549.00
17597,Apple,IpadMini,74423.10,2019-12-01,565.00
17875,Apple,iphone12,61900.83,2019-12-01,283.00
19756,Samsung,watch320,29767.62,2019-12-01,549.00
20064,Samsung,galaxy13,16067.35,2019-12-01,867.00
20067,Apple,Macbook512,44453.90,2019-12-01,737.00
20695,Nokia,Nk400,27033.32,2019-12-01,836.00
20994,Nokia,Nk500,99641.34,2019-12-01,779.00
21235,Apple,IpadMax,85408.01,2019-12-01,626.00
21967,Apple,laptop256,2584.92,2019-12-01,164.00
23365,Apple,IpadMax,33796.28,2019-12-01,626.00
23597,Samsung,watch320,46249.13,2019-12-01,549.00
24161,Apple,iphoneSE,46723.48,2019-12-01,823.00
24226,Apple,iphoneSE,49992.79,2019-12-01,823.00
24836,Nokia,Nk400,61605.82,2019-12-01,836.00
27365,Samsung,galaxy13,85487.48,2019-12-01,867.00
28578,Samsung,galaxy12,77530.89,2019-12-01,549.00
30774,Samsung,watch320,69244.79,2019-12-01,549.00
30938,Apple,IpadMax,88303.99,2019-12-01,626.00
31590,Samsung,galaxy10,14772.71,2019-12-01,431.00
31792,Apple,IpadMini,21642.80,2019-12-01,565.00
32598,Apple,iphone13,63751.04,2019-12-01,376.00
33633,Samsung,galaxy13,49946.60,2019-12-01,867.00
38698,Apple,Macbook512,25290.21,2019-12-01,737.00
38742,Samsung,galaxy12,43158.41,2019-12-01,549.00
39442,Samsung,galaxy12,63158.18,2019-12-01,549.00
39782,Nokia,Nk400,61907.62,2019-12-01,836.00
40861,Nokia,Nk500,75326.32,2019-12-01,779.00
42314,Samsung,watch320,29435.83,2019-12-01,549.00
43621,Apple,iphoneSE,62435.00,2019-12-01,823.00
43892,Nokia,Nk500,47971.56,2019-12-01,779.00
44432,Samsung,galaxy10,47735.43,2019-12-01,431.00
44717,Nokia,Nk500,46451.54,2019-12-01,779.00
45842,Apple,IpadMax,9175.10,2019-12-01,626.00
47741,Nokia,Nk400,56051.01,2019-12-01,836.00
47922,Samsung,galaxy10,17979.76,2019-12-01,431.00
48615,Nokia,Nk400,51041.05,2019-12-01,836.00
49268,Apple,Macbook512,77726.83,2019-12-01,737.00
410,Nokia,Nk500,94402.09,2019-12-02,779.00
1119,Apple,IpadMini,71949.85,2019-12-02,565.00
1732,Apple,laptop256,99961.15,2019-12-02,164.00
2512,Samsung,galaxy11,75785.00,2019-12-02,587.00
2608,Apple,Macbook512,99611.33,2019-12-02,737.00
4381,Samsung,galaxy12,40288.79,2019-12-02,549.00
4504,Samsung,galaxy10,46806.96,2019-12-02,431.00
6219,Apple,iphone13,13323.34,2019-12-02,376.00
6662,Nokia,Nk500,66841.77,2019-12-02,779.00
8295,Samsung,galaxy11,67652.53,2019-12-02,587.00
8748,Nokia,Nk500,59027.90,2019-12-02,779.00
9547,Nokia,Nk400,89789.95,2019-12-02,836.00
10459,Nokia,Nk500,93942.68,2019-12-02,779.00
12826,Samsung,galaxy10,8930.37,2019-12-02,431.00
13469,Apple,IpadMax,73587.50,2019-12-02,626.00
14397,Samsung,galaxy12,31466.52,2019-12-02,549.00
14589,Nokia,Nk500,32306.78,2019-12-02,779.00
15335,Nokia,Nk500,57607.82,2019-12-02,779.00
16306,Nokia,Nk500,37545.30,2019-12-02,779.00
16558,Nokia,Nk400,56673.66,2019-12-02,836.00
16851,Apple,Macbook512,84555.96,2019-12-02,737.00
19038,Samsung,galaxy10,96254.52,2019-12-02,431.00
19191,Nokia,Nk500,37424.95,2019-12-02,779.00
19276,Apple,iphone12,55927.03,2019-12-02,283.00
20884,Apple,iphoneSE,12465.91,2019-12-02,823.00
21024,Nokia,Nk500,49365.25,2019-12-02,779.00
25240,Samsung,galaxy13,12451.85,2019-12-02,867.00
25970,Nokia,Nk400,74007.59,2019-12-02,836.00
26901,Samsung,watch320,290.03,2019-12-02,549.00
27427,Samsung,galaxy10,46298.75,2019-12-02,431.00
28217,Nokia,Nk500,6530.72,2019-12-02,779.00
29215,Samsung,galaxy13,63525.39,2019-12-02,867.00
29356,Apple,laptop256,43185.54,2019-12-02,164.00
30205,Nokia,Nk500,73323.02,2019-12-02,779.00
30304,Samsung,galaxy13,10867.31,2019-12-02,867.00
30347,Apple,IpadMini,59240.45,2019-12-02,565.00
30497,Apple,iphone13,24040.78,2019-12-02,376.00
30610,Nokia,Nk500,92448.38,2019-12-02,779.00
33801,Nokia,Nk500,63506.20,2019-12-02,779.00
33880,Apple,iphone13,44823.69,2019-12-02,376.00
33910,Samsung,galaxy11,91922.33,2019-12-02,587.00
35548,Samsung,galaxy13,22365.38,2019-12-02,867.00
36087,Nokia,Nk400,93444.17,2019-12-02,836.00
36238,Apple,iphoneSE,50951.86,2019-12-02,823.00
36985,Nokia,Nk500,87625.64,2019-12-02,779.00
37900,Apple,IpadMax,66457.84,2019-12-02,626.00
38892,Apple,IpadMax,19610.76,2019-12-02,626.00
38905,Apple,Macbook512,66818.25,2019-12-02,737.00
40057,Nokia,Nk400,13538.15,2019-12-02,836.00
40534,Samsung,galaxy12,39612.60,2019-12-02,549.00
40731,Nokia,Nk400,32446.33,2019-12-02,836.00
42396,Apple,iphone12,95620.18,2019-12-02,283.00
43005,Nokia,Nk400,35394.32,2019-12-02,836.00
43464,Apple,iphone12,35791.85,2019-12-02,283.00
43609,Samsung,galaxy11,4522.76,2019-12-02,587.00
43735,Apple,laptop256,70041.33,2019-12-02,164.00
44875,Nokia,Nk400,22148.39,2019-12-02,836.00
45367,Samsung,watch320,79971.66,2019-12-02,549.00
46046,Samsung,galaxy13,53712.60,2019-12-02,867.00
46087,Apple,iphone12,734.95,2019-12-02,283.00
46101,Samsung,galaxy10,42401.32,2019-12-02,431.00
47468,Samsung,galaxy11,2707.96,2019-12-02,587.00
47894,Samsung,galaxy11,87208.34,2019-12-02,587.00
48041,Samsung,galaxy10,69972.35,2019-12-02,431.00
48763,Apple,Macbook512,34315.06,2019-12-02,737.00
49098,Apple,iphoneSE,38299.48,2019-12-02,823.00
49349,Apple,iphone13,74859.97,2019-12-02,376.00
49438,Samsung,galaxy13,9912.00,2019-12-02,867.00
49670,Apple,iphone12,17939.69,2019-12-02,283.00
2160,Apple,IpadMax,68963.50,2019-12-03,626.00
3128,Nokia,Nk400,82629.38,2019-12-03,836.00
5965,Apple,IpadMax,74178.50,2019-12-03,626.00
5983,Samsung,galaxy10,61539.02,2019-12-03,431.00
6113,Samsung,galaxy13,37406.94,2019-12-03,867.00
7247,Nokia,Nk400,48533.02,2019-12-03,836.00
7675,Nokia,Nk500,81248.62,2019-12-03,779.00
8519,Samsung,watch320,48365.36,2019-12-03,549.00
9017,Samsung,galaxy10,33000.92,2019-12-03,431.00
10663,Samsung,galaxy13,68367.09,2019-12-03,867.00
10676,Nokia,Nk500,40684.17,2019-12-03,779.00
11044,Samsung,galaxy13,5405.86,2019-12-03,867.00
12467,Samsung,galaxy13,37976.65,2019-12-03,867.00
13485,Samsung,galaxy12,20051.74,2019-12-03,549.00
16381,Nokia,Nk400,17151.12,2019-12-03,836.00
17805,Nokia,Nk500,33578.91,2019-12-03,779.00
23371,Nokia,Nk400,14758.04,2019-12-03,836.00
25243,Apple,iphoneSE,64360.90,2019-12-03,823.00
26015,Samsung,watch320,38743.81,2019-12-03,549.00
26645,Nokia,Nk400,33142.59,2019-12-03,836.00
26819,Samsung,watch320,40347.19,2019-12-03,549.00
29976,Nokia,Nk400,22450.59,2019-12-03,836.00
31118,Samsung,watch320,35609.62,2019-12-03,549.00
32295,Samsung,galaxy13,70577.90,2019-12-03,867.00
35360,Apple,laptop256,96841.14,2019-12-03,164.00
35836,Apple,IpadMini,27978.63,2019-12-03,565.00
36762,Nokia,Nk500,6902.27,2019-12-03,779.00
36815,Samsung,galaxy10,59342.00,2019-12-03,431.00
36978,Samsung,galaxy12,82941.75,2019-12-03,549.00
38147,Samsung,watch320,45327.63,2019-12-03,549.00
41169,Apple,iphone13,87951.17,2019-12-03,376.00
41611,Samsung,watch320,13308.86,2019-12-03,549.00
42643,Samsung,galaxy11,5301.46,2019-12-03,587.00
44740,Apple,iphone13,71121.99,2019-12-03,376.00
45946,Samsung,galaxy12,19008.79,2019-12-03,549.00
46417,Nokia,Nk500,29929.18,2019-12-03,779.00
47031,Samsung,galaxy11,76037.06,2019-12-03,587.00
48138,Samsung,galaxy10,41632.39,2019-12-03,431.00
49174,Apple,laptop256,19298.25,2019-12-03,164.00
49870,Apple,IpadMini,62640.02,2019-12-03,565.00
49960,Samsung,galaxy11,28663.64,2019-12-03,587.00
371,Nokia,Nk500,12662.28,2019-12-04,779.00
714,Apple,IpadMax,86468.10,2019-12-04,626.00
906,Apple,IpadMax,71190.44,2019-12-04,626.00
1746,Samsung,watch320,4441.08,2019-12-04,549.00
4266,Samsung,watch320,60203.42,2019-12-04,549.00
5487,Nokia,Nk400,19274.95,2019-12-04,836.00
6049,Apple,laptop256,9412.25,2019-12-04,164.00
7265,Apple,IpadMini,91612.65,2019-12-04,565.00
7483,Nokia,Nk500,99339.95,2019-12-04,779.00
7710,Apple,Macbook512,86224.07,2019-12-04,737.00
8482,Apple,laptop256,26243.08,2019-12-04,164.00
9506,Samsung,galaxy10,69560.14,2019-12-04,431.00
9737,Samsung,watch320,26795.54,2019-12-04,549.00
10061,Nokia,Nk400,25514.46,2019-12-04,836.00
13171,Apple,iphone13,89041.76,2019-12-04,376.00
14941,Nokia,Nk400,13519.66,2019-12-04,836.00
15386,Samsung,galaxy12,35979.72,2019-12-04,549.00
17911,Samsung,galaxy12,88601.79,2019-12-04,549.00
19476,Samsung,galaxy11,587.40,2019-12-04,587.00
20899,Samsung,galaxy10,187.13,2019-12-04,431.00
20936,Samsung,galaxy12,7974.72,2019-12-04,549.00
22833,Nokia,Nk400,62201.05,2019-12-04,836.00
23025,Nokia,Nk400,1091.39,2019-12-04,836.00
23063,Samsung,galaxy12,43232.30,2019-12-04,549.00
23739,Nokia,Nk400,18741.03,2019-12-04,836.00
23859,Nokia,Nk400,80596.25,2019-12-04,836.00
23926,Samsung,galaxy11,42082.80,2019-12-04,587.00
23951,Nokia,Nk400,76101.88,2019-12-04,836.00
25714,Apple,IpadMax,93848.72,2019-12-04,626.00
28839,Samsung,galaxy13,85733.19,2019-12-04,867.00
29633,Nokia,Nk500,58675.39,2019-12-04,779.00
33159,Nokia,Nk400,97814.47,2019-12-04,836.00
33742,Nokia,Nk500,61000.44,2019-12-04,779.00
35475,Samsung,galaxy11,70879.93,2019-12-04,587.00
36517,Apple,Macbook512,53782.30,2019-12-04,737.00
37579,Apple,IpadMini,52411.03,2019-12-04,565.00
38503,Apple,iphone13,77617.97,2019-12-04,376.00
38729,Apple,iphone12,64768.36,2019-12-04,283.00
40326,Samsung,watch320,19784.40,2019-12-04,549.00
42305,Samsung,galaxy11,53672.12,2019-12-04,587.00
42635,Apple,laptop256,29872.87,2019-12-04,164.00
44361,Apple,IpadMini,71028.82,2019-12-04,565.00
44422,Apple,IpadMax,5925.21,2019-12-04,626.00
47403,Samsung,galaxy13,39779.49,2019-12-04,867.00
47409,Apple,IpadMini,51936.88,2019-12-04,565.00
47635,Apple,Macbook512,29295.59,2019-12-04,737.00
49181,Nokia,Nk500,11706.09,2019-12-04,779.00
49414,Apple,IpadMini,22961.34,2019-12-04,565.00
893,Nokia,Nk400,17163.71,2019-12-05,836.00
2562,Apple,IpadMax,9853.77,2019-12-05,626.00
2575,Apple,IpadMax,92261.08,2019-12-05,626.00
2610,Apple,IpadMini,56045.29,2019-12-05,565.00
2621,Samsung,galaxy10,66983.55,2019-12-05,431.00
2971,Nokia,Nk400,80107.65,2019-12-05,836.00
2981,Nokia,Nk500,32336.83,2019-12-05,779.00
4927,Nokia,Nk500,64643.56,2019-12-05,779.00
6787,Samsung,galaxy13,95148.96,2019-12-05,867.00
6814,Samsung,watch320,3697.20,2019-12-05,549.00
7215,Nokia,Nk400,68466.79,2019-12-05,836.00
7961,Apple,iphoneSE,71917.62,2019-12-05,823.00
8246,Apple,laptop256,43540.38,2019-12-05,164.00
8455,Nokia,Nk500,89778.95,2019-12-05,779.00
9212,Samsung,galaxy11,45375.93,2019-12-05,587.00
9745,Samsung,galaxy11,77844.12,2019-12-05,587.00
9897,Samsung,galaxy10,4560.71,2019-12-05,431.00
10037,Nokia,Nk500,93272.11,2019-12-05,779.00
10092,Samsung,galaxy12,29989.29,2019-12-05,549.00
10670,Apple,laptop256,4821.12,2019-12-05,164.00
12330,Apple,IpadMini,33957.46,2019-12-05,565.00
12804,Samsung,galaxy10,19283.12,2019-12-05,431.00
13258,Apple,iphoneSE,71930.12,2019-12-05,823.00
13631,Samsung,galaxy10,78997.15,2019-12-05,431.00
13928,Nokia,Nk400,65306.37,2019-12-05,836.00
14206,Apple,iphone12,70596.86,2019-12-05,283.00
14991,Nokia,Nk500,71382.49,2019-12-05,779.00
15399,Samsung,watch320,66418.35,2019-12-05,549.00
15463,Nokia,Nk400,33082.65,2019-12-05,836.00
15575,Apple,Macbook512,35470.11,2019-12-05,737.00
18349,Apple,IpadMini,55390.35,2019-12-05,565.00
18477,Nokia,Nk400,96744.48,2019-12-05,836.00
18585,Nokia,Nk400,66594.28,2019-12-05,836.00
20052,Apple,iphone13,33040.19,2019-12-05,376.00
22329,Nokia,Nk400,5590.35,2019-12-05,836.00
22397,Samsung,galaxy11,97011.71,2019-12-05,587.00
22943,Samsung,galaxy13,92570.43,2019-12-05,867.00
24862,Apple,IpadMini,32001.22,2019-12-05,565.00
26408,Apple,laptop256,80195.47,2019-12-05,164.00
26734,Samsung,galaxy12,32600.18,2019-12-05,549.00
27153,Nokia,Nk400,80493.71,2019-12-05,836.00
27161,Apple,iphone13,87285.20,2019-12-05,376.00
28626,Samsung,galaxy10,6714.65,2019-12-05,431.00
29772,Apple,iphoneSE,6111.17,2019-12-05,823.00
30183,Samsung,galaxy10,74130.99,2019-12-05,431.00
32351,Apple,iphone12,47768.67,2019-12-05,283.00
32544,Apple,laptop256,68221.25,2019-12-05,164.00
33752,Nokia,Nk500,97014.50,2019-12-05,779.00
34549,Apple,Macbook512,29712.52,2019-12-05,737.00
36603,Apple,iphone13,69034.88,2019-12-05,376.00
37132,Nokia,Nk500,60238.65,2019-12-05,779.00
37642,Apple,iphone12,16460.47,2019-12-05,283.00
39247,Samsung,galaxy11,81975.43,2019-12-05,587.00
40489,Samsung,galaxy11,94303.64,2019-12-05,587.00
40570,Apple,IpadMini,35531.81,2019-12-05,565.00
41999,Samsung,galaxy11,19551.56,2019-12-05,587.00
42073,Samsung,galaxy13,60771.03,2019-12-05,867.00
45924,Nokia,Nk400,85995.06,2019-12-05,836.00
46831,Nokia,Nk500,21348.86,2019-12-05,779.00
47148,Apple,laptop256,9406.66,2019-12-05,164.00
48672,Samsung,watch320,69214.32,2019-12-05,549.00
49594,Samsung,watch320,89590.72,2019-12-05,549.00
3894,Apple,Macbook512,24645.67,2019-12-06,737.00
4950,Nokia,Nk400,79211.16,2019-12-06,836.00
7044,Samsung,galaxy12,73246.20,2019-12-06,549.00
7135,Nokia,Nk500,38063.11,2019-12-06,779.00
7965,Samsung,watch320,17875.56,2019-12-06,549.00
9279,Samsung,watch320,2309.37,2019-12-06,549.00
9705,Samsung,galaxy10,2750.41,2019-12-06,431.00
9768,Samsung,galaxy10,36759.49,2019-12-06,431.00
10671,Nokia,Nk500,28041.01,2019-12-06,779.00
11592,Samsung,galaxy12,67104.95,2019-12-06,549.00
14426,Samsung,galaxy10,93508.50,2019-12-06,431.00
14516,Apple,iphoneSE,80761.70,2019-12-06,823.00
16531,Samsung,galaxy12,69487.72,2019-12-06,549.00
16928,Samsung,galaxy11,14141.77,2019-12-06,587.00
17379,Apple,Macbook512,56106.14,2019-12-06,737.00
19255,Samsung,galaxy13,34035.52,2019-12-06,867.00
20440,Nokia,Nk500,43820.50,2019-12-06,779.00
23279,Apple,IpadMax,10799.48,2019-12-06,626.00
23643,Nokia,Nk500,65503.89,2019-12-06,779.00
24694,Apple,IpadMax,47773.88,2019-12-06,626.00
25830,Apple,iphone12,29181.78,2019-12-06,283.00
25885,Samsung,galaxy12,78930.56,2019-12-06,549.00
26419,Apple,iphoneSE,74789.60,2019-12-06,823.00
27068,Nokia,Nk500,98797.35,2019-12-06,779.00
28194,Apple,iphone13,14584.82,2019-12-06,376.00
30432,Apple,iphone13,6222.72,2019-12-06,376.00
31745,Apple,IpadMini,48249.63,2019-12-06,565.00
32083,Samsung,galaxy13,83831.87,2019-12-06,867.00
32901,Apple,Macbook512,91879.19,2019-12-06,737.00
33327,Samsung,galaxy11,9982.92,2019-12-06,587.00
34603,Nokia,Nk400,75198.06,2019-12-06,836.00
36598,Apple,Macbook512,2920.14,2019-12-06,737.00
36649,Samsung,galaxy12,53531.83,2019-12-06,549.00
36689,Samsung,galaxy10,10890.35,2019-12-06,431.00
37729,Samsung,galaxy12,54652.64,2019-12-06,549.00
37948,Apple,IpadMini,88593.06,2019-12-06,565.00
38823,Apple,iphone12,86953.69,2019-12-06,283.00
38999,Nokia,Nk500,75259.12,2019-12-06,779.00
39638,Samsung,galaxy10,35165.12,2019-12-06,431.00
40541,Samsung,galaxy10,71291.42,2019-12-06,431.00
40821,Samsung,galaxy12,83523.71,2019-12-06,549.00
41664,Apple,Macbook512,19140.89,2019-12-06,737.00
42274,Nokia,Nk500,30890.09,2019-12-06,779.00
42816,Apple,iphoneSE,10650.73,2019-12-06,823.00
43288,Samsung,galaxy10,41071.31,2019-12-06,431.00
46392,Samsung,watch320,36427.43,2019-12-06,549.00
46402,Apple,IpadMini,76413.48,2019-12-06,565.00
46929,Nokia,Nk400,73979.37,2019-12-06,836.00
49253,Samsung,watch320,83634.94,2019-12-06,549.00
778,Apple,iphoneSE,59520.47,2019-12-07,823.00
2979,Apple,laptop256,7752.71,2019-12-07,164.00
4406,Apple,iphone13,13068.82,2019-12-07,376.00
6503,Apple,iphoneSE,30777.59,2019-12-07,823.00
9617,Nokia,Nk400,53808.56,2019-12-07,836.00
12409,Nokia,Nk500,92355.32,2019-12-07,779.00
12540,Apple,IpadMini,90524.34,2019-12-07,565.00
12932,Apple,Macbook512,38985.85,2019-12-07,737.00
13477,Nokia,Nk500,49277.00,2019-12-07,779.00
13813,Nokia,Nk400,70111.53,2019-12-07,836.00
14428,Samsung,galaxy12,44017.19,2019-12-07,549.00
15075,Samsung,galaxy10,56711.69,2019-12-07,431.00
15555,Apple,IpadMini,58835.17,2019-12-07,565.00
17335,Apple,iphone12,44393.61,2019-12-07,283.00
18725,Apple,IpadMini,49705.50,2019-12-07,565.00
18979,Nokia,Nk400,70059.74,2019-12-07,836.00
19004,Nokia,Nk500,18917.61,2019-12-07,779.00
19139,Nokia,Nk500,85394.88,2019-12-07,779.00
20918,Samsung,watch320,32591.76,2019-12-07,549.00
22431,Nokia,Nk500,96737.68,2019-12-07,779.00
22923,Samsung,galaxy12,39664.62,2019-12-07,549.00
23267,Nokia,Nk400,76983.22,2019-12-07,836.00
23350,Apple,laptop256,77028.04,2019-12-07,164.00
24379,Nokia,Nk500,26488.42,2019-12-07,779.00
24998,Nokia,Nk400,38920.42,2019-12-07,836.00
25568,Apple,IpadMax,61480.37,2019-12-07,626.00
27692,Samsung,galaxy12,27787.76,2019-12-07,549.00
28339,Nokia,Nk500,28876.12,2019-12-07,779.00
28385,Nokia,Nk400,9623.37,2019-12-07,836.00
28427,Apple,IpadMax,85590.67,2019-12-07,626.00
28770,Nokia,Nk500,8605.43,2019-12-07,779.00
30392,Nokia,Nk400,21220.17,2019-12-07,836.00
30785,Apple,iphone12,47776.28,2019-12-07,283.00
31009,Samsung,galaxy12,43511.93,2019-12-07,549.00
31637,Samsung,galaxy13,84269.15,2019-12-07,867.00
32605,Apple,iphone13,69616.98,2019-12-07,376.00
33830,Nokia,Nk500,83638.43,2019-12-07,779.00
34926,Nokia,Nk400,57872.66,2019-12-07,836.00
35627,Nokia,Nk500,98600.03,2019-12-07,779.00
37257,Apple,iphone13,36260.12,2019-12-07,376.00
39697,Samsung,watch320,87380.40,2019-12-07,549.00
41190,Samsung,watch320,96039.54,2019-12-07,549.00
43565,Samsung,watch320,93419.17,2019-12-07,549.00
44394,Apple,Macbook512,24531.93,2019-12-07,737.00
45682,Nokia,Nk400,10276.38,2019-12-07,836.00
45998,Nokia,Nk500,77703.89,2019-12-07,779.00
49163,Apple,iphoneSE,42152.06,2019-12-07,823.00
49291,Samsung,watch320,74405.06,2019-12-07,549.00
605,Apple,iphoneSE,74012.10,2019-12-08,823.00
1230,Apple,iphone13,47036.80,2019-12-08,376.00
1847,Apple,iphoneSE,42962.87,2019-12-08,823.00
2296,Apple,Macbook512,40917.66,2019-12-08,737.00
2953,Nokia,Nk400,27143.65,2019-12-08,836.00
2958,Nokia,Nk500,26556.63,2019-12-08,779.00
3648,Samsung,galaxy11,37484.07,2019-12-08,587.00
4761,Nokia,Nk500,87345.79,2019-12-08,779.00
5198,Nokia,Nk400,11137.43,2019-12-08,836.00
5668,Samsung,galaxy11,7682.76,2019-12-08,587.00
5760,Samsung,galaxy13,41507.57,2019-12-08,867.00
5908,Apple,iphoneSE,5269.18,2019-12-08,823.00
