orderid,brand_name,product_name,sales_ammount,sales_date
0036729,Samsung,galaxy11,6217.44,2020-02-04
0036730,Apple,Macbook512,14910.44,2020-03-13
0036731,Nokia,Nk500,38089.79,2018-08-12
0036732,Apple,Macbook512,32190.13,2018-08-07
0036733,Nokia,Nk500,86804.57,2019-04-14
0036734,Nokia,Nk500,62861.34,2019-09-21
0036735,Samsung,galaxy10,96483.25,2019-03-06
0036736,Samsung,watch340,3122.07,2019-01-02
0036737,Nokia,Nk320,78169.24,2018-08-07
0036738,Samsung,galaxy13,280.12,2019-09-25
0036739,Nokia,Nk320,74512.14,2018-09-14
0036740,Samsung,watch340,10335.89,2019-04-26
0036741,Samsung,watch340,98457.88,2020-02-14
0036742,Samsung,galaxy13,11270.19,2019-06-05
0036743,Samsung,galaxy12,5564.03,2019-03-02
0036744,Apple,iphone11,62921.44,2018-11-03
0036745,Samsung,galaxy10,34043.89,2018-09-19
0036746,Apple,IpadMini,85937.54,2018-11-01
0036747,Apple,iphone11,41547.21,2019-02-20
0036748,Samsung,watch340,675.24,2020-04-03
0036749,Samsung,galaxy12,87739.26,2020-03-23
0036750,Nokia,Nk500,5471.32,2018-08-14
0036751,Samsung,watch340,98174.09,2018-07-12
0036752,Samsung,galaxy13,6777.28,2018-10-18
0036753,Nokia,Nk400,41481.95,2018-10-29
0036754,Samsung,galaxy10,60987.34,2019-12-22
0036755,Apple,IpadMax,94500.41,2019-06-05
0036756,Samsung,watch320,2905.0,2018-06-16
0036757,Apple,IpadMini,84008.83,2018-06-22
0036758,Nokia,Nk500,78786.81,2020-01-15
0036759,Apple,iphone12,4424.51,2019-06-26
0036760,Nokia,Nk400,34917.96,2019-01-13
0036761,Samsung,galaxy11,53324.69,2019-01-28
0036762,Nokia,Nk500,6902.27,2019-12-03
0036763,Nokia,Nk400,9265.94,2018-07-29
0036764,Samsung,galaxy12,24646.67,2019-01-28
0036765,Samsung,galaxy12,37188.99,2018-10-14
0036766,Apple,Macbook512,67537.84,2019-06-08
0036767,Samsung,galaxy13,81353.07,2019-10-19
0036768,Nokia,Nk400,76300.1,2019-01-10
0036769,Samsung,watch340,76649.81,2019-01-17
0036770,Nokia,Nk400,32966.43,2018-11-23
0036771,Nokia,Nk400,11092.65,2019-09-11
0036772,Apple,IpadMini,77055.74,2018-07-07
0036773,Nokia,Nk400,29711.59,2019-12-10
0036774,Samsung,galaxy13,54904.18,2018-07-13
0036775,Samsung,galaxy10,94774.07,2018-05-27
0036776,Nokia,Nk400,56865.95,2018-11-19
0036777,Apple,iphone13,95030.76,2018-09-03
0036778,Nokia,Nk400,96724.32,2018-05-30
0036779,Apple,Macbook512,53442.69,2020-01-05
0036780,Nokia,Nk500,29581.83,2019-09-17
0036781,Apple,IpadMax,29178.18,2019-02-16
0036782,Nokia,Nk320,27633.98,2019-12-01
0036783,Samsung,galaxy11,94255.86,2019-07-09
0036784,Samsung,galaxy10,58140.5,2020-02-16
0036785,Apple,IpadMax,20909.73,2018-07-13
0036786,Apple,iphoneSE,20902.95,2019-09-02
0036787,Apple,Macbook512,12492.93,2019-12-31
0036788,Apple,Macbook512,1702.26,2020-04-29
0036789,Samsung,galaxy13,96223.1,2019-12-13
0036790,Apple,IpadMax,97707.24,2018-07-12
0036791,Apple,iphone11,99534.26,2019-09-28
0036792,Nokia,Nk400,26874.2,2019-01-04
0036793,Samsung,watch340,48053.87,2019-02-04
0036794,Samsung,galaxy12,28682.93,2019-10-18
0036795,Samsung,galaxy13,16192.2,2019-01-09
0036796,Samsung,watch320,50783.02,2018-08-26
0036797,Samsung,galaxy11,64098.09,2019-02-23
0036798,Apple,iphone13,36372.39,2019-01-23
0036799,Nokia,Nk320,29034.29,2019-07-31
0036800,Nokia,Nk400,98659.23,2019-08-15
0036801,Samsung,galaxy10,68560.61,2019-12-15
0036802,Nokia,Nk500,43716.19,2020-04-06
0036803,Apple,laptop256,11232.75,2020-01-14
0036804,Nokia,Nk500,2289.66,2019-05-14
0036805,Samsung,galaxy13,14364.84,2018-10-31
0036806,Nokia,Nk500,66574.74,2018-08-06
0036807,Samsung,watch320,29895.66,2019-09-21
0036808,Nokia,Nk320,19735.9,2018-07-19
0036809,Apple,Macbook512,42926.16,2019-03-07
0036810,Samsung,galaxy13,76313.33,2019-07-18
0036811,Nokia,Nk400,11073.08,2019-08-31
0036812,Samsung,galaxy12,14895.26,2020-01-17
0036813,Apple,IpadMini,54122.22,2019-01-13
0036814,Apple,iphone12,12113.23,2018-09-14
0036815,Samsung,galaxy10,59342.0,2019-12-03
0036816,Nokia,Nk500,4355.83,2018-12-02
0036817,Apple,iphone13,90435.2,2018-06-09
0036818,Apple,iphone12,36077.62,2018-09-22
0036819,Samsung,watch320,6283.7,2020-03-03
0036820,Apple,laptop256,35085.3,2019-03-01
0036821,Apple,iphone11,52472.74,2020-01-07
0036822,Apple,iphone13,58378.42,2018-10-07
0036823,Apple,iphoneSE,43073.85,2018-12-02
0036824,Nokia,Nk320,22541.42,2019-04-22
0036825,Samsung,watch340,8873.11,2018-12-07
0036826,Samsung,watch320,73312.16,2020-04-09
0036827,Nokia,Nk400,73817.71,2019-01-27
0036828,Apple,iphone13,41601.99,2019-12-10
0036829,Nokia,Nk400,18513.53,2019-11-18
0036830,Nokia,Nk500,78200.29,2020-03-06
0036831,Samsung,galaxy13,77989.26,2019-09-14
0036832,Nokia,Nk500,9362.83,2020-03-28
0036833,Samsung,galaxy13,49652.14,2019-06-25
0036834,Apple,IpadMax,22089.84,2018-12-13
0036835,Nokia,Nk400,944.38,2018-12-27
0036836,Samsung,galaxy10,61643.42,2019-05-19
0036837,Apple,IpadMax,1794.73,2020-02-25
0036838,Nokia,Nk500,40.11,2019-06-18
0036839,Samsung,watch320,36848.72,2018-11-24
0036840,Apple,IpadMax,3183.25,2018-11-20
0036841,Nokia,Nk400,29659.76,2019-01-07
0036842,Apple,laptop256,53073.43,2018-07-06
0036843,Apple,IpadMini,94941.7,2019-05-14
0036844,Samsung,galaxy13,89089.59,2018-10-22
0036845,Samsung,galaxy12,88644.15,2019-04-09
0036846,Nokia,Nk500,29307.49,2019-05-03
0036847,Samsung,galaxy10,40404.54,2019-01-19
0036848,Apple,laptop256,30134.48,2020-02-29
0036849,Samsung,galaxy13,77842.8,2019-12-13
0036850,Apple,Macbook512,82598.91,2018-08-09
0036851,Samsung,galaxy11,35104.15,2019-10-22
0036852,Samsung,galaxy12,36383.95,2018-06-26
0036853,Apple,iphone13,95644.56,2019-02-07
0036854,Samsung,watch320,97915.75,2018-08-23
0036855,Samsung,watch340,32172.78,2019-12-13
0036856,Apple,iphoneSE,45221.88,2018-09-24
0036857,Nokia,Nk500,25074.37,2019-10-23
0036858,Nokia,Nk500,2670.26,2019-04-21
0036859,Apple,IpadMini,19307.9,2019-06-30
0036860,Apple,Macbook512,55854.0,2019-05-18
0036861,Nokia,Nk400,72800.38,2019-12-19
0036862,Samsung,galaxy12,44813.76,2020-02-10
0036863,Apple,iphone12,13446.75,2018-05-29
0036864,Apple,IpadMini,51819.1,2018-10-05
0036865,Apple,laptop256,21934.87,2018-10-17
0036866,Nokia,Nk400,6236.71,2019-04-28
0036867,Samsung,galaxy12,62140.6,2020-04-19
0036868,Apple,iphone12,41764.71,2020-01-26
0036869,Nokia,Nk320,96301.73,2019-04-16
0036870,Samsung,watch320,47405.08,2019-01-12
0036871,Nokia,Nk400,65145.61,2019-06-30
0036872,Samsung,galaxy13,43516.07,2018-08-04
0036873,Apple,iphoneSE,19191.71,2019-03-26
0036874,Apple,iphone11,2233.23,2018-08-09
0036875,Samsung,galaxy12,16361.5,2018-06-12
0036876,Nokia,Nk320,61407.38,2018-06-12
0036877,Apple,iphoneSE,92235.0,2018-06-10
0036878,Apple,Macbook512,31590.05,2018-05-28
0036879,Apple,iphone11,11174.93,2018-10-29
0036880,Apple,iphone12,51273.94,2020-04-28
0036881,Nokia,Nk500,50588.33,2018-12-31
0036882,Apple,iphoneSE,97694.57,2019-08-22
0036883,Samsung,watch320,65229.81,2019-07-13
0036884,Samsung,galaxy13,74751.92,2018-10-06
0036885,Nokia,Nk320,7967.99,2019-04-08
0036886,Samsung,galaxy12,89335.04,2019-07-07
0036887,Samsung,watch340,34975.01,2019-10-21
0036888,Samsung,watch340,68332.43,2019-04-20
0036889,Apple,IpadMini,4852.01,2019-05-10
0036890,Samsung,galaxy11,59298.09,2018-10-14
0036891,Nokia,Nk320,83925.35,2020-04-27
0036892,Apple,Macbook512,84409.08,2019-06-07
0036893,Nokia,Nk500,78020.27,2019-12-22
0036894,Apple,iphone13,23820.87,2019-03-04
0036895,Nokia,Nk500,30955.02,2019-04-05
0036896,Apple,iphoneSE,18967.58,2019-12-13
0036897,Nokia,Nk320,90694.46,2019-05-03
0036898,Samsung,watch320,37941.97,2019-03-27
0036899,Samsung,watch340,86794.72,2019-12-08
0036900,Nokia,Nk400,14883.51,2018-05-04
0036901,Samsung,galaxy12,38040.36,2019-11-10
0036902,Samsung,watch340,61281.55,2019-05-05
0036903,Apple,Macbook512,98521.53,2019-06-17
0036904,Samsung,watch340,78032.86,2018-11-10
0036905,Apple,iphone11,58905.56,2019-03-25
0036906,Apple,iphone12,3646.3,2018-05-20
0036907,Apple,IpadMax,29410.12,2019-10-03
0036908,Nokia,Nk400,6446.28,2018-11-17
0036909,Samsung,galaxy12,59809.55,2019-09-19
0036910,Apple,IpadMini,87213.52,2020-03-22
0036911,Nokia,Nk400,61326.35,2018-09-05
0036912,Apple,iphoneSE,15204.21,2020-04-11
0036913,Nokia,Nk320,28708.12,2018-05-10
0036914,Apple,IpadMax,82726.8,2019-10-22
0036915,Nokia,Nk320,8130.29,2018-07-04
0036916,Apple,laptop256,666.78,2019-04-29
0036917,Apple,iphoneSE,90365.65,2018-11-18
0036918,Nokia,Nk320,23138.96,2019-05-04
0036919,Nokia,Nk400,5617.46,2019-05-25
0036920,Apple,iphone12,68820.08,2018-07-28
0036921,Apple,iphoneSE,27468.36,2020-03-02
0036922,Nokia,Nk320,14941.77,2020-03-15
0036923,Apple,laptop256,7655.54,2019-03-10
0036924,Samsung,galaxy13,67505.64,2019-07-16
0036925,Samsung,galaxy10,86851.08,2020-04-06
0036926,Nokia,Nk320,71855.98,2019-07-24
0036927,Nokia,Nk500,17042.73,2020-01-01
0036928,Samsung,watch320,66504.72,2019-03-03
0036929,Nokia,Nk320,93111.83,2018-12-11
0036930,Apple,iphoneSE,33489.57,2019-01-06
0036931,Apple,iphone13,84131.08,2018-11-27
0036932,Samsung,galaxy11,18952.22,2019-06-07
0036933,Nokia,Nk400,41912.05,2020-02-25
0036934,Apple,IpadMax,20526.81,2019-12-08
0036935,Nokia,Nk500,28197.23,2018-07-28
0036936,Apple,IpadMax,19397.7,2020-03-17
0036937,Nokia,Nk320,28793.9,2018-06-07
0036938,Samsung,galaxy12,82412.06,2020-01-16
0036939,Samsung,galaxy11,46044.41,2019-09-12
0036940,Apple,laptop256,97495.58,2019-01-22
0036941,Samsung,galaxy12,16795.87,2019-07-19
0036942,Samsung,watch320,17525.78,2018-06-18
0036943,Apple,Macbook512,19400.85,2019-03-26
0036944,Apple,Macbook512,26907.15,2019-11-15
0036945,Nokia,Nk400,60622.68,2018-11-16
0036946,Nokia,Nk320,40058.08,2019-06-07
0036947,Apple,IpadMini,35671.38,2020-01-31
0036948,Nokia,Nk320,13390.86,2019-03-02
0036949,Samsung,galaxy12,81327.32,2019-05-12
0036950,Apple,iphone11,43815.29,2019-10-16
0036951,Samsung,galaxy10,940.28,2019-10-03
0036952,Nokia,Nk320,91695.23,2019-06-04
0036953,Samsung,galaxy11,5203.35,2018-07-13
0036954,Nokia,Nk500,54141.85,2018-08-11
0036955,Nokia,Nk320,30978.16,2019-03-19
0036956,Apple,Macbook512,30012.93,2019-03-22
0036957,Nokia,Nk500,50264.34,2020-01-05
0036958,Apple,laptop256,29799.9,2018-12-09
0036959,Apple,IpadMini,12625.82,2020-01-13
0036960,Nokia,Nk500,17080.02,2018-06-23
0036961,Nokia,Nk400,90025.18,2018-05-28
0036962,Nokia,Nk500,85539.85,2019-04-10
0036963,Nokia,Nk320,4137.18,2019-05-27
0036964,Samsung,watch340,67899.43,2019-05-12
0036965,Nokia,Nk400,95700.97,2018-05-24
0036966,Samsung,galaxy11,72962.73,2019-10-17
0036967,Apple,Macbook512,4238.89,2018-07-22
0036968,Apple,iphoneSE,93213.2,2020-04-19
0036969,Nokia,Nk400,12059.01,2019-03-27
0036970,Apple,iphone11,20227.66,2019-10-22
0036971,Samsung,galaxy13,69532.64,2019-12-25
0036972,Apple,Macbook512,32483.64,2018-11-13
0036973,Nokia,Nk500,5580.11,2020-03-30
0036974,Nokia,Nk500,46432.36,2018-10-05
0036975,Nokia,Nk500,52373.95,2020-04-25
0036976,Apple,iphone13,38687.28,2019-12-29
0036977,Apple,IpadMax,57045.18,2019-06-13
0036978,Samsung,galaxy12,82941.75,2019-12-03
0036979,Apple,laptop256,77985.97,2019-09-02
0036980,Apple,iphone12,5169.34,2018-07-13
0036981,Nokia,Nk500,93573.72,2020-01-15
0036982,Samsung,galaxy13,76487.83,2018-07-24
0036983,Apple,IpadMini,11723.33,2018-12-05
0036984,Nokia,Nk500,52614.79,2018-06-01
0036985,Nokia,Nk500,87625.64,2019-12-02
0036986,Samsung,watch320,1967.16,2018-06-11
0036987,Nokia,Nk500,35047.65,2018-06-15
0036988,Samsung,watch320,2900.84,2019-04-16
0036989,Nokia,Nk320,49845.67,2019-07-14
0036990,Nokia,Nk320,67433.71,2019-01-10
0036991,Nokia,Nk320,74560.75,2020-02-04
0036992,Nokia,Nk500,90169.65,2019-04-07
0036993,Apple,iphone11,12272.86,2018-07-18
0036994,Nokia,Nk400,53186.2,2019-10-12
0036995,Apple,IpadMax,87604.36,2019-09-06
0036996,Nokia,Nk400,79805.86,2019-12-18
0036997,Nokia,Nk320,67075.79,2019-06-17
0036998,Nokia,Nk400,57817.16,2018-08-13
0036999,Nokia,Nk400,43414.41,2019-10-15
0037000,Nokia,Nk500,66601.19,2019-08-30
0037001,Samsung,galaxy11,19619.93,2018-06-01
0037002,Samsung,watch320,17291.76,2018-05-29
0037003,Nokia,Nk320,69650.43,2018-10-12
0037004,Apple,Macbook512,46535.71,2019-06-21
0037005,Nokia,Nk320,13689.54,2019-03-03
0037006,Apple,laptop256,85991.5,2019-05-16
0037007,Nokia,Nk400,27525.04,2018-11-01
0037008,Apple,iphone11,37874.13,2019-01-23
0037009,Apple,iphoneSE,78859.49,2019-10-23
0037010,Samsung,galaxy11,25709.16,2019-01-08
0037011,Nokia,Nk500,29959.76,2020-01-27
0037012,Nokia,Nk500,59107.61,2020-01-15
0037013,Samsung,galaxy12,36591.8,2019-12-08
0037014,Apple,laptop256,70721.01,2018-06-03
0037015,Apple,iphone13,97916.08,2020-02-11
0037016,Samsung,watch320,22616.78,2020-02-17
0037017,Apple,iphone13,81781.43,2020-01-17
0037018,Apple,Macbook512,2846.31,2019-03-13
0037019,Nokia,Nk500,49978.82,2019-03-07
0037020,Nokia,Nk500,52260.3,2019-12-09
0037021,Samsung,galaxy10,21636.92,2018-07-05
0037022,Apple,iphone11,41372.59,2018-09-09
0037023,Samsung,galaxy11,48573.1,2018-06-10
0037024,Samsung,galaxy13,53924.77,2018-05-31
0037025,Samsung,galaxy11,67560.59,2019-10-25
0037026,Samsung,galaxy11,63874.92,2018-05-13
0037027,Nokia,Nk500,43506.77,2018-05-18
0037028,Nokia,Nk320,54579.69,2018-06-16
0037029,Samsung,galaxy11,90553.29,2019-05-14
0037030,Nokia,Nk500,63496.28,2018-08-11
0037031,Samsung,galaxy10,37652.96,2020-02-11
0037032,Samsung,galaxy12,44846.64,2019-02-27
0037033,Nokia,Nk400,45131.71,2019-09-26
0037034,Apple,Macbook512,47816.42,2018-09-12
0037035,Nokia,Nk500,14840.31,2019-10-24
0037036,Apple,IpadMini,42102.64,2019-01-26
0037037,Apple,laptop256,20396.05,2018-09-03
0037038,Samsung,galaxy11,88300.52,2019-12-14
0037039,Apple,IpadMax,32127.29,2019-10-12
0037040,Samsung,watch340,26073.96,2018-05-14
0037041,Samsung,watch320,63828.14,2019-07-09
0037042,Apple,Macbook512,34708.4,2020-02-07
0037043,Nokia,Nk500,2855.85,2018-10-01
0037044,Samsung,watch340,92140.97,2020-04-11
0037045,Samsung,galaxy11,12511.46,2018-05-28
0037046,Apple,iphone12,33979.4,2018-08-11
0037047,Apple,iphone12,7978.98,2018-09-16
0037048,Apple,IpadMini,31175.89,2020-01-03
0037049,Samsung,galaxy13,72717.01,2019-03-25
0037050,Nokia,Nk400,5696.6,2019-08-04
0037051,Apple,IpadMini,57190.12,2019-10-25
0037052,Apple,Macbook512,10175.73,2019-01-30
0037053,Samsung,watch320,50348.08,2019-03-24
0037054,Samsung,watch320,80104.42,2019-03-25
0037055,Nokia,Nk400,67804.34,2020-03-04
0037056,Apple,iphone12,78779.14,2018-09-05
0037057,Nokia,Nk400,38503.06,2019-09-07
0037058,Samsung,watch320,86489.0,2018-05-04
0037059,Samsung,watch320,26676.11,2018-05-03
0037060,Nokia,Nk500,3072.48,2018-08-10
0037061,Apple,laptop256,82596.09,2018-08-22
0037062,Samsung,galaxy10,3921.86,2019-01-01
0037063,Nokia,Nk500,10131.57,2019-11-27
0037064,Samsung,galaxy13,79072.35,2019-10-01
0037065,Samsung,galaxy12,75336.29,2018-05-07
0037066,Apple,IpadMini,50004.25,2019-05-18
0037067,Apple,iphoneSE,49902.16,2019-03-23
0037068,Nokia,Nk400,51819.86,2019-05-29
0037069,Samsung,watch320,93699.62,2018-12-14
0037070,Apple,iphoneSE,54255.11,2019-12-10
0037071,Nokia,Nk500,900.2,2020-01-31
0037072,Nokia,Nk400,36714.74,2019-04-12
0037073,Apple,IpadMax,61628.34,2018-09-25
0037074,Apple,iphoneSE,48948.4,2018-07-08
0037075,Apple,Macbook512,93807.08,2019-10-30
0037076,Samsung,galaxy10,23825.83,2019-08-31
0037077,Apple,laptop256,35776.09,2018-10-28
0037078,Apple,laptop256,84940.77,2019-04-10
0037079,Nokia,Nk500,15379.94,2019-05-30
0037080,Samsung,galaxy12,66609.21,2018-08-22
0037081,Samsung,galaxy12,76917.93,2019-06-06
0037082,Samsung,galaxy11,61443.44,2019-08-16
0037083,Apple,iphone12,43814.48,2019-10-28
0037084,Samsung,watch340,21112.2,2019-03-30
0037085,Samsung,galaxy13,2825.96,2018-10-24
0037086,Nokia,Nk400,96459.37,2019-04-14
0037087,Samsung,galaxy10,9104.5,2018-12-10
0037088,Apple,iphone13,20360.23,2019-09-07
0037089,Nokia,Nk400,77528.43,2020-01-01
0037090,Nokia,Nk400,56975.58,2018-08-14
0037091,Samsung,watch340,77132.03,2019-05-14
0037092,Samsung,galaxy11,51009.21,2018-08-05
0037093,Apple,Macbook512,15380.42,2019-06-27
0037094,Nokia,Nk320,62023.77,2019-05-31
0037095,Apple,iphone13,42272.41,2018-06-09
0037096,Samsung,galaxy10,40348.02,2018-12-06
0037097,Nokia,Nk400,19709.97,2019-05-06
0037098,Nokia,Nk400,85882.09,2019-01-23
0037099,Samsung,galaxy10,62572.99,2019-10-30
0037100,Nokia,Nk320,65227.55,2020-04-27
0037101,Apple,Macbook512,71047.83,2019-10-03
0037102,Nokia,Nk400,19635.11,2019-12-25
0037103,Samsung,watch340,58177.34,2018-12-28
0037104,Nokia,Nk500,5182.79,2019-01-01
0037105,Nokia,Nk500,14986.53,2018-07-19
0037106,Samsung,galaxy10,73702.04,2019-12-22
0037107,Nokia,Nk320,99579.4,2018-10-31
0037108,Nokia,Nk500,12470.44,2019-05-15
0037109,Samsung,watch320,74983.17,2018-06-23
0037110,Apple,Macbook512,16721.55,2018-05-17
0037111,Apple,laptop256,58435.63,2019-05-02
0037112,Apple,IpadMini,73667.29,2018-12-15
0037113,Apple,iphoneSE,17793.9,2019-01-06
0037114,Nokia,Nk400,17605.84,2019-03-05
0037115,Nokia,Nk500,94107.2,2018-06-01
0037116,Nokia,Nk320,1512.3,2019-03-31
0037117,Samsung,galaxy12,22129.72,2018-07-13
0037118,Samsung,galaxy12,15720.26,2018-07-12
0037119,Samsung,galaxy13,73909.26,2019-04-28
0037120,Samsung,watch340,60331.56,2020-01-10
0037121,Apple,iphone12,5130.61,2019-09-11
0037122,Nokia,Nk500,8224.76,2020-04-24
0037123,Samsung,watch340,24365.69,2019-06-01
0037124,Samsung,watch340,43692.14,2018-12-27
0037125,Apple,iphone12,32048.1,2018-06-05
0037126,Nokia,Nk500,52234.43,2019-12-25
0037127,Samsung,watch320,11300.89,2020-04-30
0037128,Nokia,Nk500,34481.53,2019-11-14
0037129,Apple,IpadMax,82771.76,2020-04-28
0037130,Nokia,Nk320,18308.05,2018-09-15
0037131,Nokia,Nk500,42837.05,2019-02-24
0037132,Nokia,Nk500,60238.65,2019-12-05
0037133,Nokia,Nk400,88386.86,2018-11-04
0037134,Samsung,galaxy12,7077.53,2018-06-14
0037135,Samsung,galaxy11,3243.93,2019-08-28
0037136,Nokia,Nk400,44299.99,2018-05-13
0037137,Nokia,Nk400,80929.15,2019-01-19
0037138,Apple,laptop256,48696.93,2019-06-10
0037139,Samsung,watch340,11311.0,2020-03-28
0037140,Samsung,galaxy11,9710.16,2019-08-23
0037141,Nokia,Nk500,39752.75,2020-02-08
0037142,Nokia,Nk500,98494.85,2019-09-17
0037143,Samsung,galaxy11,98435.77,2020-01-27
0037144,Nokia,Nk320,61709.42,2020-01-16
0037145,Nokia,Nk500,30084.89,2019-08-27
0037146,Samsung,galaxy12,98421.95,2019-03-23
0037147,Nokia,Nk400,58706.55,2019-04-06
0037148,Nokia,Nk400,83688.57,2020-03-16
0037149,Nokia,Nk500,24439.05,2019-07-09
0037150,Samsung,watch320,47480.83,2020-03-22
0037151,Nokia,Nk500,64092.56,2018-11-25
0037152,Nokia,Nk320,6262.39,2019-11-26
0037153,Nokia,Nk400,89544.0,2019-08-05
0037154,Nokia,Nk500,9520.81,2019-10-25
0037155,Nokia,Nk500,21187.4,2018-12-01
0037156,Samsung,galaxy10,65117.87,2019-10-16
0037157,Nokia,Nk320,17551.72,2019-06-17
0037158,Apple,iphone12,1712.36,2019-04-11
0037159,Apple,Macbook512,28082.96,2018-08-10
0037160,Apple,Macbook512,77872.47,2019-05-27
0037161,Nokia,Nk400,4271.57,2020-03-12
0037162,Samsung,galaxy10,74913.17,2020-03-30
0037163,Samsung,galaxy13,76118.8,2018-11-06
0037164,Samsung,galaxy10,93305.09,2018-10-15
0037165,Samsung,galaxy11,59077.45,2019-10-25
0037166,Samsung,galaxy13,52495.64,2019-02-17
0037167,Samsung,galaxy13,6105.57,2019-04-06
0037168,Apple,IpadMax,80947.16,2019-10-03
0037169,Nokia,Nk500,85834.96,2020-04-01
0037170,Nokia,Nk320,8419.27,2020-01-27
0037171,Samsung,watch340,42942.84,2018-12-11
0037172,Samsung,galaxy12,12828.02,2019-08-21
0037173,Samsung,galaxy12,13182.99,2018-05-01
0037174,Nokia,Nk400,54985.02,2019-12-23
0037175,Nokia,Nk400,68846.23,2019-06-24
0037176,Apple,iphone11,90010.08,2018-07-04
0037177,Samsung,galaxy10,50810.88,2018-07-05
0037178,Nokia,Nk400,68914.63,2018-08-13
0037179,Apple,iphone13,70576.55,2020-03-17
0037180,Apple,IpadMini,37880.94,2018-09-20
0037181,Apple,IpadMax,62918.74,2018-09-03
0037182,Nokia,Nk320,51765.9,2019-11-17
0037183,Apple,laptop256,34919.68,2018-12-22
0037184,Apple,Macbook512,93839.44,2020-01-26
0037185,Apple,IpadMax,59712.61,2019-01-03
0037186,Apple,IpadMax,1682.08,2020-03-25
0037187,Samsung,galaxy11,60475.61,2018-10-07
0037188,Apple,IpadMini,31190.56,2019-04-24
0037189,Samsung,galaxy10,44144.79,2018-07-25
0037190,Nokia,Nk500,84900.49,2020-03-24
0037191,Apple,iphoneSE,25109.84,2018-11-07
0037192,Samsung,watch320,69145.05,2018-08-14
0037193,Nokia,Nk320,7903.61,2019-08-13
0037194,Samsung,watch320,66476.57,2019-06-18
0037195,Nokia,Nk400,79194.12,2019-10-05
0037196,Nokia,Nk500,3242.69,2019-01-06
0037197,Samsung,galaxy11,42300.47,2018-06-24
0037198,Apple,IpadMini,70078.73,2018-10-19
0037199,Apple,Macbook512,87741.5,2020-04-28
0037200,Nokia,Nk320,135.67,2019-06-30
0037201,Apple,laptop256,8776.19,2018-12-01
0037202,Nokia,Nk320,63836.75,2018-09-12
0037203,Samsung,watch340,51359.0,2019-11-20
0037204,Samsung,galaxy12,33384.92,2018-12-01
0037205,Samsung,galaxy13,82745.22,2020-03-12
0037206,Samsung,galaxy13,97882.3,2018-10-26
0037207,Apple,laptop256,66420.79,2018-06-25
0037208,Samsung,watch340,4616.21,2019-08-14
0037209,Apple,laptop256,3044.81,2019-06-10
0037210,Samsung,galaxy13,14765.38,2019-08-22
0037211,Nokia,Nk320,13570.52,2020-01-12
0037212,Samsung,galaxy12,84927.63,2020-04-14
0037213,Samsung,galaxy13,50528.55,2018-07-27
0037214,Nokia,Nk400,75152.04,2018-05-04
0037215,Nokia,Nk500,4846.08,2018-12-05
0037216,Nokia,Nk320,82522.68,2020-01-20
0037217,Apple,iphone11,11336.5,2019-11-09
0037218,Nokia,Nk320,87235.94,2018-05-15
0037219,Samsung,watch320,38773.83,2018-09-14
0037220,Apple,Macbook512,27357.54,2019-12-08
0037221,Nokia,Nk500,46380.73,2019-09-10
0037222,Samsung,watch320,22790.6,2019-01-14
0037223,Samsung,galaxy11,43508.91,2018-07-13
0037224,Samsung,galaxy11,89785.91,2020-01-15
0037225,Apple,iphone13,72122.0,2019-11-23
0037226,Samsung,watch320,1376.94,2019-08-12
0037227,Apple,IpadMax,44583.43,2019-10-11
0037228,Nokia,Nk320,53689.83,2018-05-28
0037229,Nokia,Nk320,58275.96,2020-03-27
0037230,Apple,iphone12,97451.03,2018-09-22
0037231,Apple,iphone12,14902.23,2018-09-18
0037232,Nokia,Nk400,51341.48,2018-08-14
0037233,Samsung,galaxy12,98698.47,2019-01-01
0037234,Apple,laptop256,51409.37,2019-05-19
0037235,Nokia,Nk320,47981.46,2019-08-08
0037236,Apple,IpadMax,61582.85,2020-04-20
0037237,Nokia,Nk400,62221.34,2020-04-08
0037238,Samsung,galaxy12,81360.41,2018-08-17
0037239,Samsung,galaxy10,49863.68,2018-12-15
0037240,Apple,IpadMini,84319.44,2018-06-12
0037241,Nokia,Nk400,37128.48,2019-02-06
0037242,Nokia,Nk500,92460.86,2018-05-24
0037243,Nokia,Nk500,71086.97,2018-06-09
0037244,Nokia,Nk500,82749.15,2019-03-04
0037245,Nokia,Nk500,39343.43,2018-07-17
0037246,Samsung,watch340,85198.92,2018-12-17
0037247,Samsung,galaxy10,78182.51,2018-06-22
0037248,Apple,laptop256,53238.88,2018-06-23
0037249,Nokia,Nk400,65389.75,2019-02-04
0037250,Nokia,Nk500,24984.83,2019-04-21
0037251,Samsung,galaxy12,33218.54,2020-03-29
0037252,Nokia,Nk320,88894.12,2019-01-14
0037253,Samsung,galaxy12,86909.68,2020-03-11
0037254,Samsung,galaxy13,74397.26,2018-10-26
0037255,Samsung,watch320,81696.54,2018-12-26
0037256,Nokia,Nk320,7583.24,2019-03-04
0037257,Apple,iphone13,36260.12,2019-12-07
0037258,Nokia,Nk500,736.14,2018-09-10
0037259,Apple,IpadMax,71713.75,2019-10-18
0037260,Samsung,watch340,81545.06,2020-04-14
0037261,Nokia,Nk500,85512.71,2019-09-06
0037262,Samsung,galaxy13,63425.41,2019-01-28
0037263,Samsung,galaxy13,32546.55,2020-03-04
0037264,Nokia,Nk320,16112.05,2019-10-13
0037265,Samsung,galaxy10,15048.72,2019-01-05
